bh_pub_index;bh_pub_XCOORD;bh_pub_YCOORD;bh_pub_ZCOORDB;bh_pub_ORIGNAME;bh_pub_NAMEPUB;bh_pub_SHORTNAME;bh_pub_BOHREDAT;bh_pub_BOHRTYP;bh_pub_GRUND;bh_pub_RESTRICTIO;bh_pub_TIEFEMD;bh_pub_DEPTHFROM;bh_pub_DEPTHTO;bh_pub_LAYERDESC;bh_pub_ORIGGEOL;bh_pub_LITHOLOGY;bh_pub_LITHOSTRAT;bh_pub_CHRONOSTR;bh_pub_TECTO;bh_pub_USCS1;bh_pub_USCS2;bh_pub_USCS3;bh_pub_geometry;bh_pub_geom4326;bh_pub_x4326;bh_pub_y4326
67486;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;739.0;745.0;"- Feinsandstein (50 %), mittelgrau bis grünlichgrau, mittelhart bis hart, wenig mittelweich, z.T. feingeschichtet, kalkig, z.T. mergelig, plattig, wenig blättrig, Schichtflächen z.T.
mit Glimmerblättchen und wenig kohliger Substanz belegt;
- Grobsandstein (20 % ), z .T.  Mittelsandstein, grau-schwärzlich gefleckt, weich bis mittelweich, kalkig, Quarz farblos und rosa, weitere Komponenten roter Hornstein, hellgrüne
Quarze, dunkelgrüne und dunkel graue Gerölle, total farbige und dunkle Körner bis zu 40 %
(vermutlich aus Transgressionshorizont),  mit Uebergängen in Kalzit ( Muschelschalen ?);
- Feinsandstein (15 %), gelblichgrau, braungelb, ocker, hart bis mittelhart, z.T. mergelig
und kalkig ;
- Mergelstein (10 %) ; gelblichgrau, grünlichgrau; bräunlichgrau, mittelweich, feinsandig-siltig ;
- Kalkstein (5 %), hellbeige, mittelgrau, weissgrau, gelbgrau, braun, mittelhart, plattig, etwas glimmerstaubig, mergelig, z.T. feinsandig, z,T. (weissgraue Varietät) kreidig.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67487;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;745.0;750.0;"- do. Kalkstein bis 20 % zunehmend; wenig violettbrauner Mergelstein.";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67482;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;750.0;755.0;"Feinsandstein (40 %), wenig Mittelfeinsandstein, braun bis mittelgrau, mittelhart, glimmerhaltig, mergelig;
- Mergelstein (30 %), hellbraun, weinrot-ockergrau-gefleckt, mittelhart, z.T. feinsandig,
wenig glimmerhaltig ;
- Kalkstein (30 %), graubeige, hellbraun, ockergelb, weinrot, hart, z.T. feinsandig.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67489;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;755.0;765.0;"- Mittelfeinsand (60 %), bräunlichgelb (gelbliche und rote Körner vorwiegend), mittelweich, kalkig;
- Mittelfeinsandstein (20 %), bräunlichgelb, weich, kalkig;
- Feinsandstein (10 %), grau, plattig und Mittelfeinsandstein graugrün (wahrscheinlich Nachfall), mittelhart, mergelig ;
- Mergelstein und Kalkstein (10 %), braunbeige, braungelb, violett, z.T. gefleckt , weich bis
mittelhart, meist etwas feinsandig-siltig, z.T. plattig.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67490;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;765.0;775.0;"- Mergelstein (80 %), gelbbraun, mittelweich, z. T. zerreibbar weich;
- Mergelstein (10 %) , gelbbraun, grünlichgrau, ocker mittelgrau, braun, z.T. stark kalkig, plattig, mittelweich bis mittelhart, z.T. siltig, z.T. mit Ockerflecken;
- Feinsandstein (10 %), mittelgrau bis gelbgrau und graubraun, mittelhart, mergelig.";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67491;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;775.0;780.0;"- Feinsandstein (75 %), graugelb, braungelb, mittelhart, mergelig, z.T. wenig glimmerführend;
- Mergelstein (25 %), gelbbraun, selten violett, dunkelrotbraun, grünlich, beige, weich, z.T. hart, z.T. feingeschichtet, wenig feinsandig, z.T. wenig glimmerhaltig; wenig Tonstein, meist
violett- bis mittelgrau, weich.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67488;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;780.0;785.0;"- wie 775,0 m, aber
- Mergelstein (80 %)
- Feinsandstein (20 %).";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67492;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;785.0;790.0;"- wie 775,0 m, aber
- Feinsandstein (60 %)
- Mergelstein (40 %) .";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67494;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;790.0;800.0;"- wie 775,0 m, aber
- Mergelstein (80 %)
- Feinsandstein (20 %).";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67495;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;800.0;815.0;"- wie 775,0 m, aber
- Mergelstein (60 %)
- Feinsandstein (40 %).";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67496;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;815.0;840.0;"- wie 715,0 m, aber ca
- Mergelstein (90 %)
- Feinsandstein (10 %).";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67500;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;840.0;845.0;"- do., und
- einzelner Splitter von ? Eclogit, gelbe Töne abnehmend, graue zunehmend.";Untere Suesswassermolasse;SkpTo;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67493;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;845.0;875.0;"- do., Mergelstein (80 %), gelbe Töne von 845,0 m bis 880,0 m zunehmend;
- Sandstein (20 %).";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67497;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;875.0;885.0;"- Feinsandstein (40 %), gelblichgrau, gelb, bräunlich, mittelweich, leicht kalkig, wenig glimmerhaltig, dunkle Körner etwa 15 %, z.T. zu Feinsand zerfallend;
- Feinsandstein (30 %), mittelgrau, hart, plattig, stark glimmerführend, kalkig;
- Feinsandstein (10 %), gelbbraun, mittelhart, etwas glimmerführend, kalkig;
- Mergelstein (10 %), grünlich- bis gelblichgrau, rötlich, braun, z.T. feingebankt, mittelweich, feinsandig, glimmerführend;
- Mergelstein (8 %), violett, braunrot, graugrün, z.T. gelb und ocker gefleckt, z.T. feingeschichtet, mittelweich bis mittelhart;
-Tonstein (2 %), violett, graubraun, grünlichgrau, buntgefleckt, weich, z.T. feingeschichtet, z.T. kalkig.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67498;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;885.0;925.0;"- Feinsandstein (90 %), gelbbraun, gelbbräunlich, mittelhart, mergelig, glimmerhaltig, z.T.
violett, braun, in leicht glimmerführenden mittelweichen Mergelstein übergehend, feingeschichtet
bis plattig, z.T. gelb und rosa durchzogen;
- Mittelfeinsandstein (5 %), graugelb gefleckt, mittelweich, z.T. zerreibbar, dunkle Körner ca. 5 - 10 %;
- Tonstein (5 %), violett, weinrot, braunrot, gelblich, grünlich, weich bis mittelhart, z.T. gefleckt, feingeschichtet, wenig Staubglimmer enthaltend.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67499;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;925.0;950.0;"- do., und
- Mergelstein (5 %), graublau, mittelweich, plattig, leicht glimmerführend;
- Feinsandstein (5 %), gelbgrau, mittelhart, kalkig, z.T. rekristallisiert, dunkle Körner
etwa 10 %.";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67485;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;950.0;1000.0;"- do., und
- Tonstein (5 %), dunkelgraugrün, etwas kalkig und glimmerflührend, z.T. braun bröckeliger
Bruch;
- in Sp.P. 965,0 m Quarzgeröll, weiss.";Untere Suesswassermolasse;SkpTo;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67483;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1000.0;1050.0;"- do., gelbe und graubraune Tone, zunehmend etwas graublaue gefleckte Mergelsteine,
feinsandig und etwas glimmerhaltig. Bei Sp.P. 1010,0 m grüne und violettrote Tonsteine ganz untergeordnet. Bei Sp.P. 1025,0 m etwas zunehmende Glimmerführung der Sandsteine
sowie
- Feinsandstein (5 %) , mittelgrau, mittelhart, kalkig mit ca. 10 % dunklen Körnern.";Untere Suesswassermolasse;SkpTo;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67484;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1050.0;1090.0;"- do., Feinsandstein aber seltener in Mergelstein übergehend, oft ocker-eisenschüssig ;
- Tonstein ca. bis 10 % vor allem rotbraun, weich bis mittelweich.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67510;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1090.0;1115.0;"- do.
- Mittelfeinsandstein, gegen 1110,0m zunehmend, z.T. ?""granitischer Sandstein"", auch in den folgenden Proben häufig Sandstein des gleichen Typus .";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67511;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1115.0;1120.0;"- Feinsandstein (75 %), grau, violettbraun, hellgraublau, oliv, mittelweich bis mittelhart,
etwas rekristallisiert, glimmerführend, kalkig, z.T. mergelig oder in Mergelstein übergehend .
- Mittelfeinsandstein (20 %), hellgrau bis rötlichweiss, mittelweich, zerreibbar, leicht
kalkig, dunkle Körner ca. 5 - 10 %;
- Kalkstein (3 %), hellbeige, splittrig, hart, eventuell Gerölle;
- Feinsand und Mittelsand (2 %) und wenige Knollen von eisenschüssigem Feinsandstein;
- grünliches Quarzitgeröll;
- dunkles Hornsteingeröll.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67512;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1120.0;1140.0;- do., zunehmend Mergelstein.;Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67520;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1140.0;1215.0;"Feinsandstein und Feinsand (90 %), hellgrau, violett, gelbbraun, hart, kalkig, z.T. plattig,
etwas glimmerführend, Glimmerführung gegen unten zunehmend;
- Mergelstein (10 %), gelb, ocker, grau, rotbraun, violett, mittelhart, feinsandig, z.T. feingeschichtet (ein Hauptteil der Mergelpartie dieser Proben ist ausgewaschen worden);
- Mittelfeinsandstein (sehr untergeordnet), hellgrau, etwas bunt, zerreibbar, mittelweich,
dunkle Körner ca. 10 %, z.T. mit
- Tonstein (sehr untergeordnet), rotbraun, graugrün, gelblich, gelbgrün, mittelweich, leicht
kalkig, bröckelig .";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67521;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1215.0;1235.0;"- do., aber Mittelfeinsandstein bis ca. 10 %;
- Mergelstein (30 %), violett, rotbraun, ocker, grau, z.T. gefleckt, mittelweich, z.T. stark
tonig.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67509;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1235.0;1245.0;"- Mittelfeinsand (30 %) und Mittelfeinsandstein (40 %), grau, graubraun, weich, zerreibbar, leicht kalkig, relativ stark glimmerführend, farbige und dunkle Körner bis ca. 20 %, zum grossen Teil Typus ""granitische Molasse"";
- Feinsandstein (20 %), mittelgrau, graubraun, rotbraun, gelblichgrau, mittelhart, kalkig, etwas glimmerführend.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67513;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1245.0;1250.0;"- Mergelstein (75 %), grau, rotbraun, dunkelgraublau, oliv, braun, violett, graugelb, mittelhart, z.T. feinsandig und glimmerführend;
- Feinsandstein (20 %), mittelgrau, hellgrau, violett, weinrotbraun, hart, mergelig, kalkig, glimmerführend;
- Mittelfeinsandstein (5 %) , hellgrau bis graugelb, mittelhart, kalkig, dunkle Körner etwa
15 %.";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67514;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1250.0;1255.0;- do., aber Feinsandstein etwa 40 %.;Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67515;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1255.0;1260.0;- do., aber Mittelfeinsandstein etwa. 30 %.;Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67516;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1260.0;1270.0;"- do., aber Mergelstein wieder auf ca. 75 % zunehmend;
- Tonstein (5 %), graugrün, violett-gelb gefleckt, weich bis mittelweich, leicht kalkig.";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67517;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1270.0;1280.0;- do., Sandstein wieder auf ca. 35 % zunehmend.;Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67518;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1280.0;1290.0;"- wie 1260,0 m, dnzu
- Mergelstein (15 %), grau-violett, weich bis mittelweich, plattig mit Glimmerbesatz auf Schichtflächen, feinsandig;
- graue Farbtöne in den ganzen Proben vorwiegend.";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67519;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1290.0;1300.0;"- do. und Mittelfeinsandstein ca.10 %;
- und Mergelstein zum grossen Teil (ca. 50 %)
ausgewaschen ;
- bunte Töne wieder zunehmend.";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67502;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1300.0;1305.0;"- Mergelstein (75 %), dunkelgrau, rotbraun, graugrün, gelblichgrau, gelb, mittelweich
bis mittelhart, z.T. feinsandig, glimmerführend;
- Feinsandstein (20 %), hellgrau, gelbgrau, braun, hart, kalkig, mergelig, Glimmer auf
Schichtflächen;
- Mergelstein ( 5 %) , grauschwarz, mittelweich, splitterig, tonig.";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67503;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1305.0;1310.0;"- Mittelfeinsandstein (40 %), und Mittelfeinsand ( 40 %) , hellgrau, mittelweich, zerreibbar, stark kalkig, dunkle Körner bis 10 % (Kalksandstein);
- Mergelstein (15 %), gelbgrau, beige, ocker, rotbraun, olivgrün, mittelweich, z.T. feinsandig;
- Feinsandstein (5 %), rostrot, braun, grau, weich, etwas mergelig, z.T. zerreibbar.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67504;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1310.0;1330.0;"- Mergelstein (85 %), dunkel-bunt, z.T. gefleckt, graugelb, beige, ocker, braun, rostrot, graugrün, mittelweich, z.T. etwas feinsandig und z.T. hellgrau, weich;
- Feinsandstein und Mittelfeinsandstein (10 %), grau, graugelb, braungrau, hart bis mittelhart, mergelig ;
- Kalzitbröckchen (5 %), weiss, relativ weich bis 1325,0 m.";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67501;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1330.0;1350.0;"- do., Feinsandstein bis ca. 30 %; ab 1340,0 m
- do. und Mergelstein (5 %) , braun, hellrotbraun, grau, feingeschichtet, weich;
- Feinsandstein bis ca. 5 % abnehmend .";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67505;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1350.0;1355.0;- do., Feinsandstein (40 %) , graue Töne vorwiegend.;Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67506;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1355.0;1375.0;"- do. Feinsandstein (20 %); ab 1360,0 m
- do. Feinsandstein (10 %).";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67507;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1375.0;1380.0;"- Feinsandstein (80 %) , hellgrau, weich, zerreibbar, kalkig;
- Mergelstein (15 %), grau, graugelb, beige, ocker, weinrot, violett, z . T. feinsandig,
mittelweich ;
- Tonstein ( 5 %), dunkelgrau, graugrün, weinrot, blaugrün gefleckt, weich, etwas kalkig.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67508;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1380.0;1415.0;"- do . und
- Mittelfeinsandstein (15 %). hellgrau, mittelweich, zerreibbar, kalkig, dunkle und farbige
Körner etwa 20% ab 1390,0 m
- do ., Mergelstein bei ca . 70 % und
- Mittelfeinsandstein (5 %) , hellgrau, hart, kalkig; ab 1405,0 m
- do. Mittelfeinsandstein zusammen etwa 20 % ; ab 140 (caractères manquants)
- do. aber Mittelfeinsandstein bis fast 0 % abnehmend.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67523;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1415.0;1440.0;"- Mergelstein (90 %), dunkelgrau, violett, graubraun, olivgrau, grünlichgrau, z.T. gefleckt, hart, stark feinsandig, schwach glimmerführend;
- Feinsandstein (5 %), grau, olivgrau, mittelhart, z. T. etwas glimmerführend, kalkig, z . T. mergelig;
- Tonstein (5 %), dunkelgrau, mittelweich, leicht kalkig, splitteriger Bruch.";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67524;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1440.0;1460.0;"- do. und
- Mittelfeinsandstein (15 %), grau, hellgrau, graugrün, mittelhart, kalkig, dunkle Körner,
ca, bis 10 %, z.T. stark glimmerführend.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67525;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1460.0;1540.0;"- do. Mittelfeinsandstein bis ca. 25 %.
- wie 1415,0 m.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67522;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1540.0;1550.0;"- wie Sp.P. 1460,0 m; bei 1545,0 m
- do. Mittelfeinsandstein und Feinsandstein bis 90 %.";Untere Suesswassermolasse;Sksun;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
67526;2729201.0;1276169.0;538.5;Kreuzlingen_1;Kreuzlingen_1;UVE4GYC800;1962-10-14;B;geotherm;f;2550.0;1550.0;1560.0;"- do. Mergelstein wieder bis ca. 90 %; bei 1550,0
- do. Mergelstein ca. 70 %; Sandstein ca. 30%. mergelig;";Untere Suesswassermolasse;SkpMe;;Ter;;;;;POINT (2729201 1276169);POINT (9.157483561138358 47.62345497518403);9.157483561138356;47.62345497518403
